genres,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count
"['metalcore', 'pop punk', 'screamo']",A Day To Remember,0.026354052,0.402596154,207746.1538,0.916730769,7.33E-05,0.285265385,-4.427519231,0.111317308,144.2214615,0.458826923,53.42307692,0,1,104
['new jack swing'],A Few Good Men,0.0149,0.499,310107,0.706,0,0.306,-7.903,0.0333,111.949,0.414,29,2,1,2
"['acoustic pop', 'lilith', 'neo mellow', 'pop rock']",A Fine Frenzy,0.947,0.549,268800,0.24,0,0.106,-7.778,0.0338,119.58,0.167,54,0,1,2
"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",A Flock Of Seagulls,0.025411257,0.512666667,243382.2857,0.725,0.468895714,0.212695238,-9.317571429,0.03762381,145.6501905,0.697047619,41.9047619,2,1,42
[],A Foot In Coldwater,0.0126,0.444,311867,0.592,0.00269,0.108,-7.775,0.039,100.811,0.253,33,2,1,2
"['indiecoustica', 'modern rock', 'neo mellow', 'piano rock', 'pop', 'pop rock']",A Great Big World,0.6258,0.4695,243813.5,0.374625,0.000201443,0.113625,-8.29675,0.043625,119.454125,0.22725,59.125,2,1,8
"['acid house', 'atmospheric dnb', 'drum and bass', 'madchester', 'techno']",A Guy Called Gerald,0.03,0.683,267107,0.789,0.0105,0.0724,-9.034,0.0602,119.504,0.657,48,2,1,2
"['doo-wop', 'rhythm and blues']",A Heart Beats,0.854,0.507,146173,0.255,0,0.172,-11.857,0.0651,97.231,0.438,37,7,1,2
[],A Jam Session At Victor,0.955,0.717,178907,0.178,0.519,0.0663,-15.267,0.0607,84.079,0.479,3,3,1,2
"['chillhop', 'lo-fi beats']",A L E X,0.833666667,0.792666667,169956.3333,0.285666667,0.922333333,0.102833333,-12.98133333,0.063733333,124.9906667,0.316,62.66666667,0,1,3
[],A Look At Yesterday,0.754,0.542,137920,0.73,0,0.185,-7.491,0.03,112.789,0.96,47,2,1,1
"['alternative metal', 'alternative rock', 'modern rock', 'nu metal', 'rap rock', 'rock', 'supergroup']",A Perfect Circle,0.109087908,0.519525424,251080.3898,0.622520339,0.296638305,0.135864407,-9.76320339,0.055608475,124.4771017,0.256277966,49.47457627,6,1,59
['italian progressive metal'],A Priori,0.597,0.303,215867,0.4,0.682,0.104,-11.037,0.0316,178.465,0.474,0,0,1,2
"['edm', 'electropop', 'indie poptimism', 'pop', 'pop dance', 'tropical house']",A R I Z O N A,0.1363,0.676,182859.6667,0.612666667,0.116733333,0.1313,-8.663333333,0.060333333,101.286,0.228,66.33333333,2,1,6
"['alternative pop rock', 'neo mellow', 'neon pop punk', 'pixie', 'pop emo', 'pop punk', 'pop rock', 'viral pop']",A Rocket To The Moon,0.203033333,0.390666667,210991,0.615,0,0.177333333,-4.385,0.029766667,152.9816667,0.341333333,59.33333333,7,1,6
"['metalcore', 'pixie', 'post-screamo', 'screamo']",A Skylit Drive,0.00121075,0.25275,210366.75,0.9275,0.000350395,0.2539,-3.42325,0.094425,123.785,0.306,45,10,1,8
"['melodic metalcore', 'post-hardcore', 'screamo']",A Static Lullaby,3.01E-05,0.555,200240,0.98,4.38E-05,0.0661,-6.063,0.154,143.005,0.37,48,8,1,2
"['boogie', 'disco', 'funk', 'post-disco']",A Taste Of Honey,0.326025,0.75475,280870,0.53875,0.000627475,0.121125,-9.2815,0.057625,126.93325,0.749,45.75,2,0,8
"['contemporary country', 'country pop', 'country road', 'modern country rock']",A Thousand Horses,0.0175985,0.4905,205347,0.806,0.000115,0.2565,-5.9505,0.03395,132.267,0.473,62,7,1,4
"['bubblegum dance', 'europop']",A Touch Of Class,0.31425,0.6755,181186.5,0.91725,0.033055,0.11875,-6.03175,0.030325,128.456,0.605,63.75,9,0,4
[],A Tree Grows in Brooklyn Ensemble,0.953,0.489,164911.3333,0.218333333,0.0073741,0.332666667,-14.82533333,0.050033333,81.77433333,0.644666667,0.333333333,7,1,3
[],A Tree Grows in Brooklyn Orchestra,0.915,0.261,302533,0.379,0.845,0.146,-10.377,0.0342,111.529,0.269,1,3,1,1
"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'queens hip hop', 'rap']",A Tribe Called Quest,0.170033529,0.827669118,228573.2353,0.562544118,0.047997727,0.211551471,-9.829654412,0.272930882,97.87680147,0.687227941,46.06617647,11,1,136
"['canadian indigenous', 'canadian indigenous hip hop', 'escape room', 'ottawa rap']",A Tribe Called Red,0.023,0.658,219853,0.573,0.0613,0.0981,-5.408,0.107,133.442,0.583,52,3,0,2
"['ambient', 'chamber psych', 'compositional ambient', 'drift', 'drone', 'neo-classical', 'post-rock']",A Winged Victory for the Sullen,0.767,0.0804,266840,0.0836,0.853,0.119,-21.007,0.04,82.14,0.0498,46,11,1,2
"['baltimore hip hop', 'drill', 'underground hip hop', 'vapor trap']",A$AP ANT,0.0889,0.9,236227,0.532,0,0.0533,-5.516,0.0744,140.023,0.592,59,0,1,1
"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",A$AP Ferg,0.115947059,0.745882353,212194.2941,0.724088235,4.18E-06,0.246291176,-5.340411765,0.230970588,137.2497059,0.411244118,61.55882353,1,1,34
"['hip hop', 'rap', 'southern hip hop', 'trap', 'vapor trap']",A$AP Mob,0.244255556,0.780666667,237664.6667,0.717888889,1.84E-06,0.158911111,-5.916666667,0.2586,129.4382222,0.491,59.22222222,8,1,9
['harlem hip hop'],A$AP NAST,0.143,0.79,229144,0.730666667,0,0.1371,-5.098333333,0.249133333,121.6696667,0.619,55,11,1,3
"['east coast hip hop', 'hip hop', 'rap', 'trap', 'underground hip hop']",A$AP Rocky,0.193702406,0.671229167,219365.4271,0.66903125,0.015331933,0.209775,-6.87225,0.190591667,128.9268854,0.39188125,63.39583333,1,1,96
"['hip hop', 'rap', 'underground hip hop']",A$AP Twelvyy,0.253225,0.73025,212252.5,0.71675,0,0.120825,-6.6955,0.2911,135.7855,0.56775,55.25,0,1,4
"['bubblegum dance', 'dance pop', 'europop']",A*Teens,0.04309,0.717,202773.6667,0.879,0.009303333,0.257433333,-5.705666667,0.036566667,124.9966667,0.789,45.33333333,4,1,6
"['anthem worship', 'canadian ccm', 'ccm', 'world worship']",A-Lin,0.583,0.399,285547,0.512,0,0.104,-5.801,0.0357,133.175,0.197,59,8,1,2
"['classic hardstyle', 'euphoric hardstyle', 'rawstyle']",A-Lusion,0.0209,0.5105,338208.5,0.9185,0.174,0.1256,-4.0415,0.0407,150.0085,0.2395,0,3,1,4
"['c-pop', 'mandopop']",A-Mei Chang,0.29,0.542,318333,0.38,0,0.409,-11.702,0.0366,123.971,0.138,52,10,1,2
"['banda', 'corrido', 'nuevo regional mexicano', 'regional mexican']",A-Trak,0.009398,0.7048,287949.6,0.7302,0.1555734,0.17292,-3.6818,0.13292,131.1848,0.8042,56.6,1,0,5
[],A. Caminha,0.426,0.589,277307,0.421,0.497,0.193,-13.483,0.0604,130.272,0.705,24,0,1,1
"['broadway', 'show tunes', 'west end']",A. L. Lloyd,0.968571429,0.608,161727.5714,0.229857143,4.60E-05,0.157257143,-10.92114286,0.1383,122.0758571,0.653285714,12.57142857,10,1,7
[],A. Likiardopoulou,0.995,0.357,192707,0.306,0.069,0.121,-14.339,0.0393,111.982,0.462,0,7,1,1
"['deep indian pop', 'filmi']",A. M. Rajah,0.899681818,0.541772727,188202.0455,0.458077273,0.291998749,0.230986364,-10.32381818,0.112659091,131.5843182,0.858909091,4.818181818,6,1,22
[],A. Merangulian,0.962,0.366,189280,0.253,0.561,0.0992,-14.905,0.0434,145.377,0.51,0,0,1,1
[],A. Merangulian with folk instrumental ensemble,0.924,0.508,175640,0.441,0.952,0.314,-14.508,0.0449,111.486,0.826,0,4,0,2
[],A. P. Komala,0.881,0.5442,167498.6,0.4898,0.04068576,0.2818,-7.3552,0.05156,107.5496,0.7016,0,2,1,5
[],A. Pignagnoli,0.182,0.809,376864,0.557,0.0153,0.0571,-10.875,0.0542,112.688,0.867,31,8,1,1
[],A. R. Ojha,0.975833333,0.619666667,186113.25,0.211416667,0.151866459,0.1845,-10.13125,0.209516667,115.7141667,0.743666667,0,2,0,24
[],A. R. Oza,0.957952381,0.68547619,184620.0952,0.221047619,0.126590162,0.217809524,-9.76452381,0.298171429,114.622619,0.726238095,0,7,1,21
"['hindustani classical', 'hindustani instrumental', 'indian classical', 'tabla']",A. R. Qureshi,0.991571429,0.624285714,168611.1429,0.318571429,0.558857143,0.387571429,-11.38385714,0.185314286,142.5682857,0.786142857,0,8,1,14
[],A. Xatzixristos,0.993,0.564,187787,0.39,0.883,0.114,-13.142,0.0349,105.9,0.87,0,11,0,2
[],A.B. Quintanilla III,0.1031,0.7446,226002.6,0.794,0.000112226,0.22876,-4.8144,0.07678,115.0444,0.8564,51.4,7,1,5
[],A.B. Quintanilla III Y Los Kumbia Kings,0.357457143,0.769333333,218239.4286,0.728142857,0.004916973,0.23932381,-5.377380952,0.07027619,135.0795238,0.85752381,50.71428571,11,0,21
[],A.C. Smyth,0.983,0.118,106693,0.0775,0.00297,0.104,-22.774,0.0314,169.421,0.394,9,4,1,1
['trap soul'],A.CHAL,0.494,0.734,165214,0.472,0.00293,0.102,-8.192,0.306,190.011,0.387,64,1,0,2
[],A.G.,0.06175,0.781,238233.5,0.7335,0,0.1061,-7.999,0.3405,92.1815,0.804,46.5,9,1,2
[],A.J. Croce,0.0609,0.411,211653,0.68,1.12E-06,0.353,-4.625,0.0276,110.205,0.339,14,0,1,2
[],A.Loraarrero,0.914,0.622,161706.6667,0.344,0.073333333,0.323333333,-11.48866667,0.137,111.8956667,0.662,2,3,0,3
"['dream pop', 'shoegaze', 'uk post-punk']",A.R. Kane,0.119,0.581,308227,0.831,0.00196,0.0497,-10.862,0.0357,117.035,0.857,29,9,0,2
"['desi pop', 'filmi', 'modern bollywood', 'sufi']",A.R. Rahman,0.3355525,0.65225,360520.75,0.512875,8.30E-05,0.082875,-11.055,0.0536625,122.08775,0.5745,56.125,2,1,8
[],A.l.t.,0.412,0.798,273400,0.561,0,0.0446,-8.625,0.147,83.971,0.785,33,4,0,1
"['deep uplifting trance', 'progressive house', 'progressive trance', 'progressive uplifting trance', 'uplifting trance']",A.r.d.i.,0.00115,0.592,426000,0.954,0.912,0.0996,-8.472,0.0549,137.016,0.21,1,6,0,2
[],A2M,0.464,0.968,220030,0.785,4.70E-06,0.272,-8.084,0.32,119.953,0.803,64,7,0,2
['scandipop'],A7S,0.166633333,0.742666667,168293,0.726,0,0.154666667,-5.921333333,0.198,121.2963333,0.554666667,87,8,0,3
"['europop', 'swedish pop']",ABBA,0.345721746,0.575166667,232053.7302,0.659585714,0.020649907,0.205304762,-8.492928571,0.03805,121.5762063,0.667936508,43.25396825,2,1,252
"[""preschool children's music""]",ABC,0.231155556,0.687333333,231968.4444,0.788666667,0.022105362,0.1832,-7.475555556,0.060633333,122.3861111,0.774888889,42.44444444,9,1,18
[],ABIR,0.0789,0.656,215781,0.729,0,0.133,-4.223,0.0765,95.974,0.438,62,5,0,2
"['dirty south rap', 'gangster rap', 'houston rap']",ABN,0.160175,0.75725,300163.25,0.72525,0,0.22275,-6.952,0.19,137.1425,0.54975,42,4,0,8
['future bass'],ABSRDST,0.0383,0.651,241711,0.793,0.022,0.178,-5.288,0.0837,146.07,0.261,52,5,1,1
"['album rock', 'australian rock', 'hard rock', 'rock']",AC/DC,0.027053639,0.476389535,258998.6163,0.847726744,0.210036304,0.280973837,-4.818866279,0.069395349,128.0388023,0.508219767,51.40116279,9,1,344
['meme rap'],ACOT,0.000319,0.73,169912,0.567,8.54E-06,0.105,-8.085,0.0587,119.997,0.171,62,1,0,2
"['alternative metal', 'emo', 'pop punk', 'punk', 'screamo', 'skate punk']",AFI,0.006557275,0.390138889,187259.2222,0.905722222,0.031634462,0.222552778,-5.111388889,0.087366667,127.02575,0.444338889,42.22222222,4,0,72
[],AIIVAWN,0.941,0.525,240628,0.185,0.0162,0.356,-14.938,0.0427,122.214,0.0393,67,11,0,2
"['k-pop', 'korean pop']",AILEE,0.262,0.606,232333,0.872,0,0.125,-2.114,0.0519,129.965,0.226,58,7,0,2
[],AJ Meijer,0.839,0.529,315947,0.33,0,0.0916,-9.333,0.0588,111.131,0.489,51,10,0,1
[],AJ Michalka,0.431,0.75,202340,0.513,0,0.0755,-9.576,0.0911,90.998,0.466,62,0,1,1
"['pop', 'post-teen pop', 'social media pop']",AJ Mitchell,0.3817,0.604,189474.5,0.526875,2.53E-07,0.0766,-5.99025,0.036775,111.603375,0.331125,72.375,5,1,8
"['opm', 'viral pop']",AJ Rafael,0.5154,0.68,208678,0.4596,0,0.13936,-6.3206,0.03478,113.7878,0.6424,61.6,7,1,5
"['acoustic punk', 'anti-folk', 'folk punk', 'indie rock']",AJJ,0.230612667,0.524,155697.6667,0.633111111,7.22E-06,0.292277778,-6.656,0.067033333,105.0102222,0.764222222,48.44444444,0,1,18
['modern rock'],AJR,0.172479864,0.605389831,216583.2034,0.662745763,0.000138779,0.167018644,-5.570847458,0.068189831,114.0378475,0.525457627,57.6440678,7,1,59
"['duranguense', 'regional mexican']",AK-7,0.54,0.771,228373,0.648,6.98E-06,0.12,-4.608,0.0531,139.991,0.972,47,5,1,2
['meme rap'],AL-X The Great,0.282,0.797,173558,0.518,0,0.0954,-12.625,0.281,139.988,0.717,54,7,1,1
"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",ALI,0.0989,0.578,89667,0.875,0,0.351,-2.132,0.0642,133.964,0.617,64,5,0,2
[],ALISA UENO,0.0109,0.699,184880,0.7,0.0794,0.152,-5.704,0.0392,102.023,0.3,65,11,1,2
"['cali rap', 'hyphy', 'k-rap', 'west coast trap']",ALLBLACK,0.271,0.922,210338,0.703,0,0.227,-4.652,0.259,104.979,0.685,58,1,1,1
"['pop soul', 'r&b']",ALO,0.362,0.815,218973,0.412,0.00048,0.129,-9.28,0.0438,87.983,0.669,57,0,1,1
[],AMG,0.011183333,0.829666667,209840,0.493666667,0.000266667,0.1394,-11.56433333,0.234666667,101.9806667,0.650666667,36.33333333,7,1,6
[],ANTONIS NTALGKAS,0.973556701,0.488216495,189059.0412,0.403680412,0.544011838,0.177160825,-10.93320619,0.060072165,112.6992371,0.70185567,0.020618557,11,1,97
"['k-pop', 'k-pop girl group']",AOA,0.43,0.758,179808,0.858,0,0.201,-2.502,0.0464,119.992,0.963,56,5,1,2
[],APB,0.0578,0.601,223080,0.677,0.00478,0.0721,-8.006,0.129,136.421,0.79,33,10,0,2
"['classic opm', 'opm']",APO Hiking Society,0.4828125,0.49815625,220666.2188,0.4845625,0.004686769,0.19255625,-12.066375,0.052346875,121.1039063,0.53065625,40.4375,2,1,32
[],AR30,0.010436667,0.772333333,257691.3333,0.663333333,0.862,0.0695,-9.748666667,0.056,128.383,0.386333333,0,11,0,3
"['big room', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'progressive trance', 'russian edm', 'trance', 'tropical house', 'uplifting trance']",ARTY,0.0268,0.438,224520,0.856,6.27E-06,0.375,-4.158,0.0584,127.991,0.49,57,0,1,2
"['anime', 'anime score', 'j-pop', 'j-poprock', 'j-rock', 'japanese emo', 'japanese pop punk', 'otacore']",ASIAN KUNG-FU GENERATION,0.000520817,0.417,244089,0.9185,0.092433833,0.136,-4.0715,0.06565,156.3535,0.489166667,57,4,1,12
"['german dance', 'german techno', 'german trance', 'trance']",ATB,0.102866667,0.680333333,225377.6667,0.918666667,0.76,0.189266667,-6.191666667,0.0397,131.479,0.743666667,58,10,0,6
"['k-pop', 'k-pop boy group']",ATEEZ,0.0503,0.572,199013,0.964,0,0.372,-1.949,0.123,129.979,0.519,68,4,0,2
[],ATR Son Son,0.294,0.904,167184,0.252,0,0.104,-17.54,0.11,117.994,0.227,79,5,0,2
[],ATaste Of Honey,0.0401,0.797,245173,0.548,1.05E-05,0.0994,-9.228,0.0492,123.686,0.868,36,2,0,2
"['la pop', 'r&b']",8-Aug,0.359,0.409,280842,0.678,4.76E-06,0.167,-7.731,0.0878,89.968,0.168,73,9,1,2
"['art pop', 'norwegian pop']",AURORA,0.7166,0.431,211047,0.27652,0.000141274,0.1402,-11.0328,0.0485,122.563,0.274,61.6,11,1,10
['vapor pop'],AViVA,0.0351,0.549,228904,0.656,1.19E-06,0.129,-6.515,0.0438,180.043,0.594,62,3,1,2
"['future bass', 'traprun']",AWAY,0.137,0.72,212571,0.633,0.00157,0.122,-5.212,0.0633,140.027,0.634,58,5,0,2
[],AWJC Media,0.00325,0.494,106275,0.866,0.046,0.289,-5.188,0.0355,191.967,0.718,30,4,1,2
"['la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp pop']",AWOLNATION,0.256893529,0.628411765,216051,0.688,0.338922435,0.295705882,-7.504470588,0.049264706,135.2505294,0.426235294,55.35294118,1,1,17
"['gruperas inmortales', 'nu-cumbia', 'regional mexican']",AZ,0.180465579,0.726578947,253800.7368,0.646368421,0.000607965,0.236668421,-7.812157895,0.297315789,97.83547368,0.620315789,44.78947368,9,1,19
['modern bollywood'],Aadesh Shrivastava,0.0503,0.665,408920,0.908,0,0.0798,-4.804,0.188,98.811,0.694,51,2,1,1
[],Aage Braarud,0.935,0.43,154825,0.271,0.008,0.139,-11.102,0.0315,135.713,0.51,0,6,1,2
"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary']",Aaliyah,0.172010769,0.677871795,251971.4615,0.601358974,0.009464694,0.220041026,-8.014794872,0.102261538,124.3112564,0.641153846,43.66666667,9,0,39
[],Aalon,0.375,0.558,325200,0.452,1.02E-05,0.0632,-10.637,0.0374,134.339,0.952,40,4,1,2
"['dance pop', 'post-teen pop']",Aaron Carter,0.02728,0.8655,198966.5,0.895,0.00052,0.0616,-4.302,0.1012,113.5295,0.933,46,1,1,4
"['american modern classical', 'classical', 'early modern classical']",Aaron Copland,0.955224,0.3502792,259123.568,0.1560196,0.436706174,0.157872,-19.230776,0.0638368,106.760888,0.2237472,7.56,7,1,125
['stomp and flutter'],Aaron Espe,0.896,0.786,159600,0.355,0.0201,0.111,-11.429,0.0288,99.978,0.479,58,0,1,2
"['neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",Aaron Hall,0.0393825,0.7086875,315113.25,0.6419375,4.88E-05,0.2420125,-7.8096875,0.051775,126.084125,0.4845625,39.25,11,0,16
"['reggae rock', 'stl indie', 'west coast reggae']",Aaron Kamm and the One Drops,0.113,0.785,379013,0.645,7.91E-05,0.0867,-10.278,0.0531,110.013,0.786,44,8,0,2
['indiecoustica'],Aaron Krause,0.758,0.325,223893,0.201,0,0.0977,-11.595,0.0282,81.869,0.172,67,6,0,1
"['c-pop', 'cantopop', 'classic cantopop', 'classic mandopop']",Aaron Kwok,0.36384,0.6478,256189,0.577,0.00034,0.1802,-11.377,0.03828,103.2964,0.487,41.6,7,1,5
['focus'],Aaron Lansing,0.9925,0.413,134934.5,0.0211,0.9465,0.11425,-27.8425,0.0566,94.446,0.161,62,7,0,4
"['alternative metal', 'contemporary country', 'country', 'country road', 'modern country rock', 'outlaw country', 'redneck']",Aaron Lewis,0.254961905,0.582809524,259353.7619,0.626809524,0.00064481,0.230828571,-5.857238095,0.03007619,126.9920476,0.373647619,53.85714286,6,1,21
[],Aaron Lohr,0.687333333,0.5245,142371.1667,0.396,0,0.198666667,-10.2215,0.06825,128.7728333,0.5005,44.66666667,7,1,6
[],Aaron Mash,0.00188,0.807,396550,0.887,0.868,0.074,-6.216,0.0541,126.005,0.646,0,1,1,1
"['rap', 'underground hip hop']",Aaron May,0.2055,0.7735,183568.5,0.4975,1.82E-05,0.133,-8.2015,0.18265,141.0915,0.5765,65,10,0,4
"['motown', 'soul']",Aaron Neville,0.449528571,0.550214286,225169.5714,0.420592857,0.000315634,0.102535714,-11.95471429,0.048678571,124.2169286,0.475214286,43.57142857,2,1,28
[],Aaron Shaw,0.334,0.352,409779,0.693,6.21E-05,0.611,-7.412,0.361,88.855,0.348,60,10,0,1
"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'rock cristiano', 'world worship', 'worship']",Aaron Shust,0.02325,0.5015,273220,0.6705,0,0.19175,-4.918,0.03605,113.99,0.3105,51,2,1,4
['chicago house'],Aaron Smith,0.0726,0.7355,227026.5,0.734,0.01665705,0.1945,-8.159,0.02955,119.9395,0.3185,77,10,0,2
"['country', 'country road', 'country rock', 'redneck']",Aaron Tippin,0.199845455,0.652454545,198106.7273,0.648272727,5.32E-05,0.158972727,-8.830818182,0.030009091,113.9722727,0.594545455,41.54545455,6,1,22
"['broadway', 'hollywood', 'show tunes']",Aaron Tveit,0.672,0.51275,143340,0.497,0,0.09025,-7.487,0.050925,122.951,0.47625,46.5,2,1,4
"['contemporary country', 'country', 'country road', 'modern country rock', 'texas country']",Aaron Watson,0.083475,0.6535,232576.75,0.579,4.60E-06,0.1338,-7.05525,0.03165,138.97075,0.49125,50.25,4,1,8
"['cumbia sonidera', 'regional mexican']",Aaron Y Su Grupo Ilusion,0.22775,0.640083333,243263.3333,0.634583333,0.000115333,0.11845,-5.307416667,0.038591667,131.42675,0.688583333,55.83333333,7,1,12
['soundtrack'],Aaron Zigman,0.995,0.445,169467,0.0123,0.925,0.169,-25.606,0.0454,58.875,0.232,50,0,1,2
"['classic bollywood', 'filmi']",Aarti Mukherji,0.941714286,0.331428571,241491.2857,0.330428571,0.158369429,0.238571429,-14.08214286,0.044157143,141.928,0.481571429,0,6,0,7
[],Aase Ziegler,0.974,0.357,193000,0.246,0.4475,0.3195,-12.6985,0.04005,97.7235,0.392,0,3,1,4
"['alternative hip hop', 'conscious hip hop', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",Ab-Soul,0.196336842,0.645947368,289496.1579,0.713105263,1.80E-06,0.249478947,-6.500894737,0.2872,110.8102632,0.482368421,51.52631579,10,0,19
"['canadian metalcore', 'canadian post-hardcore', 'metalcore', 'post-screamo', 'trancecore']",Abandon All Ships,0.00115,0.313,219587,0.961,0,0.12,-4.51,0.193,138.721,0.21,44,5,1,2
[],Abandoned Pools,0.0167,0.436,242160,0.596,0.0495,0.0719,-8.857,0.0367,80.241,0.433,37,9,1,2
[],Abbasuddin Ahmed,0.987897436,0.542820513,187153.8718,0.217851282,0.544592149,0.186128205,-15.35338462,0.094346154,115.8226667,0.611153846,0,2,1,39
['vocal jazz'],Abbey Lincoln,0.429333333,0.478666667,380471,0.479333333,0.223233333,0.284,-9.486,0.078366667,82.38866667,0.450666667,20.33333333,7,1,6
"['contemporary country', 'country pop']",Abby Anderson,0.172,0.62,163960,0.817,0,0.144,-5.317,0.0254,99.963,0.614,66,11,1,2
[],Abby Newton,0.771,0.414,213400,0.37,0.907,0.111,-17.827,0.0345,108.59,0.789,34,0,1,2
[],Abdel Aziz Mahmoud,0.9456,0.4162,591930.8,0.4498,0.5556,0.5538,-9.8984,0.04246,106.046,0.5318,0,0,1,10
[],Abdel Ghany El Sayed,0.799,0.375,506923,0.255,0.000128,0.0883,-15.139,0.048,100.048,0.579,0,8,1,2
['classic arab pop'],Abdel Halim Hafez,0.861931034,0.392241379,658751.5862,0.310689655,0.07649862,0.309551724,-10.98734483,0.044793103,114.0124138,0.452137931,21.44827586,5,0,58
"['dance pop', 'europop', 'new wave pop', 'pop rock', 'soft rock', 'urban contemporary']",Abdul,0.994,0.599,153228,0.104,0.00946,0.108,-10.296,0.1,131.624,0.607,0,11,1,2
[],Abdul Halim Chowdhry,0.721,0.425,204853,0.167,0,0.148,-23.055,0.0373,95.668,0.616,0,11,0,2
[],Abdul Khader,0.985,0.475,154480,0.745,0.815,0.253,-5.571,0.0567,135.044,0.873,0,8,0,2
[],Abdulial Mahi,0.949,0.464,188640,0.258,0,0.53,-15.847,0.094,161.644,0.841,0,4,1,2
[],Abdülkerim,0.984,0.439,182811,0.243,0.00216,0.274,-8.124,0.0304,106.6,0.626,0,4,0,2
"['latin christian', 'latin worship']",Abel Zavala,0.569444444,0.527111111,249788.2222,0.497444444,0,0.345711111,-7.603666667,0.031822222,119.2708889,0.369222222,54.77777778,7,1,9
[],Abha Sarkar,0.995,0.518,187800,0.236,0.321,0.113,-9.486,0.0303,109.832,0.476,0,6,1,2
